,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Diing_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Engine_Iobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Adjustable_Steering_Column,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_Traction_Control,Cruise_Control
770,770,Ford,Endeavour,2.2L 4X2 Mt Titanium,2920000,2198,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,80,Diesel,1837,4903,1869,SUV,5,9.3,12.62,12.62,2238,6,225,Ventilated Disc,Ventilated Disc,Independent coil spring with anti-roll bar,"Coil Spring, Watt Linkage Type with Anti-roll Bar",1560,1564,265/60R18,265/60R18,Hydraulic Power,All Windows,Smart Key,160PS@3200rpm,385Nm@1600-2500rpm,Digital,Analog,Analog,2,7,Leather,Manual,2850,265/60R18,TRUE,3,CD Player with USB & Aux-in,TRUE,TRUE,"2 Years / 100,000 Kms (whichever comes first)",TRUE,Internal,430,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,3 Years /100000 Kms (Whichever comes earlier),TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,6.2,TRUE,Driver & Front Passenger,TRUE,"Fully automatic climate control, 2 Zone Climate Control",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",TRUE,TRUE,TRUE,TRUE,6,Rake,Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
771,771,Mini,Cooper 3 Door,Cooper D,2990000,1496,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,44,Diesel,1414,3821,1727,Hatchback,3,52,17,21.15,1245,6,180,Ventilated Disc,Ventilated Disc,single joint spring-strut front axle,multiple control-arm rear axle,1490,1540,175/65 R15,175/65 R15,Electric Power,Only Front Windows,Smart Key,116PS@4000rpm,270Nm@1750-2250rpm,Digital,Analog,TRUE,TRUE,4,Leather,Automatic,2631,175/65 R15,FALSE,TRUE,CD Player with USB & Aux-in,FALSE,FALSE,2 years / Unlimited Kms,TRUE,Internal,211,FALSE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front & Rear,FALSE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Automatic,Digital,TRUE,13,FALSE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,FALSE,2,"Rake, Reach",Rear sensors with camera,TRUE,FALSE,FALSE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Electric Adjustment,FALSE,FALSE,Cup Holders,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
772,772,Mini,Cooper 3 Door,Cooper S,3420000,1998,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,44,Petrol,1414,3850,1727,Hatchback,3,52,17,15.75,1250,6,180,Ventilated Disc,Ventilated Disc,single joint spring-strut front axle,multiple control-arm rear axle,1490,1540,195/55R16,195/55R16,Electric Power,Only Front Windows,Smart Key,192PS@5000-6000rpm,280NM@1250-4600rpm,TRUE,Analog,TRUE,TRUE,5,Leather,Automatic,2631,195/55R16,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Internal,211,TRUE,TRUE,TRUE,Digital,TRUE,TRUE,Front & Rear,FALSE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,TRUE,Automatic,Digital,TRUE,13,FALSE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,FALSE,2,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,TRUE,Multifunction Steering Wheel,FALSE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
773,773,Skoda,Kodiaq Scout,2.0 Tdi At,3399000,1968,4,4,4WD,In-line,BS 6,"Front, Longitudinal",Injection,63,Diesel,1665,4697,1882,SUV,5,52,17,16.25,1799,7,188,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490,1540,235 / 55 R18,235 / 55 R18,Electric Power,All Windows,Remote,148 bhp @ 3500 rpm,340 Nm @ 1750 rpm,Analog,Digital,Analog,TRUE,7,Leather,Automatic,2791,185/60R15,TRUE,3,USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"Manual, With Remote",270,FALSE,TRUE,TRUE,Digital,TRUE,TRUE,TRUE,FALSE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"Internal, With Remote",Digital,Automatic,Analog + Digital,TRUE,6.1,TRUE,Driver & Front Passenger,TRUE,"Fully automatic climate control, 3 Zone climate control",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,All Rows,2510,"Drive side airbag, Front passenger knee airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Driver head airbag, Front passenger head airbag",TRUE,TRUE,FALSE,TRUE,9,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,FALSE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
774,774,Bmw,X1,Sdrive20D Expedition,3520000,1995,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,51,Diesel,1612,4439,2060,"Crossover, SUV",5,18,20.68,20.68,1785,8,165,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,1821,1562,225/55R17,225/55R17,Electric Power,All Windows,Smart Key,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2670,225/55R17,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",420,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,5.8,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,FALSE,TRUE,Cup Holders,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
775,775,Bmw,X1,Sdrive20D Xline,3930000,1995,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,51,Diesel,1612,4439,2058,"SUV, Crossover",5,18,20.68,20.68,1785,8,165,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,1821,1562,225/50 R18,225/50 R18,Electric Power,All Windows,Smart Key,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2670,225/50 R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",420,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,5.8,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,Cup Holders,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
776,776,Bmw,X1,Xdrive20D M Sport,4570000,1995,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,51,Diesel,1612,4439,2058,"SUV, Crossover",5,18,20.68,20.68,1785,8,165,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,1821,1562,225/50 R18,225/50 R18,Electric Power,All Windows,Smart Key,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2670,225/50 R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"Internal, With Remote",420,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"Internal, With Remote",Digital,Automatic,Analog + Digital,TRUE,5.8,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
777,777,Bmw,X1,Sdrive20D M Sport,4240000,1995,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,61,Diesel,1545,4477,2058,SUV,5,52,17,17.05,1670,8,179,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi-link coil spring,1501,1529,225/40R18,225/40R18,Electric Power,All Windows,Smart Key,187bhp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2760,225/40R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",419,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,"With Remote, Manual",Digital,Automatic,Analog + Digital,TRUE,4.9,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2000,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Rear sensors,TRUE,TRUE,TRUE,TRUE,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
778,778,Bmw,X1,Sdrive20I Xline,3830000,1998,4,4,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,51,Petrol,1612,4439,1821,"Crossover, SUV",5,15.71,17,16.3,1785,7,165,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,1821,1562,225/50 R18,225/50 R18,Electric Power,All Windows,Smart Key,192hp@5000rpm,280Nm@1350-4600rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2670,225/50 R18,TRUE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",420,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front and rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,Cup Holders,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
779,779,Volvo,S60,Polestar,5602000,1969,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,67,Petrol,1484,4635,2097,Sedan,4,13.2,18.5,23,1661,8,136,Ventilated Disc,Drum,MacPherson Strut,Multi - link,1588,1585,215/50R17,215/50R17,Electric Power,All Windows,TRUE,372Ps@5700rpm,470Nm@2100-4800rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2776,R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,Internal,380,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,5.65,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,All Rows,2110,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",TRUE,FALSE,TRUE,FALSE,6,Rake,Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Electric Adjustment,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
780,780,Volvo,S60,Momentum,3850500,1984,5,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,67.5,Diesel,1484,4635,1865,Sedan,4,52,17,21.7,1665,8,136,Ventilated Disc,Ventilated Disc,"MacPherson Strut, Coil Spring",Independent suspension with McPherson Struts,1588,1585,235/40R18,235/40R18,Electro-Hydraulic,All Windows,Remote,181 bhp @ 4250 rpm,400 Nm @ 1750 RPM,Digital,Digital,Analog,TRUE,5,Leather,Automatic,2776,235/40R18,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"Internal, With Remote",380,TRUE,TRUE,TRUE,Digital,TRUE,TRUE,TRUE,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,5.7,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2110,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",TRUE,TRUE,TRUE,FALSE,6,Rake,Front and rear sensors with camera,TRUE,TRUE,FALSE,TRUE,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
781,781,Bmw,3-Series,320D Sport,4140000,1995,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40,Diesel,1429,4633,1811,Sedan,5,52,17,19.62,1590,8,157,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490,1540,225/50 R17,225/50 R17,Electric Power,All Windows,Smart Key,190PS@400RPM,400NM@1750rpm,Digital,"Analog, Digital",Analog,2,5,Leather,Automatic,2810,225/50 R17,TRUE,2,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,With Remote,480,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,With Remote,Digital,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
782,782,Bmw,3-Series,320D Luxury Line,4690000,1995,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40,Diesel,1429,4633,1811,Sedan,5,52,17,19.62,1590,8,157,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490,1540,225/50 R17,225/50 R17,Electric Power,All Windows,Smart Key,190PS@400RPM,400NM@1750rpm,Digital,"Analog, Digital",Analog,2,5,Leather,Automatic,2810,225/50 R17,TRUE,2,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,With Remote,480,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,With Remote,Digital,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
783,783,Bmw,3-Series,330I M Sport,4790000,1998,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,59,Petrol,1429,4633,1811,Sedan,5,52,17,16.13,1595,8,157,Ventilated Disc,Ventilated Disc,Dual Link Strut,Five Arm Multi Link Suspension,1490,1540,225/50 R17,225/50 R17,Electric Power,All Windows,Smart Key,258PS@500RPM,400NM@1550rpm,Digital,"Analog, Digital",Analog,2,5,Leather,Automatic,2810,225/50 R17,TRUE,2,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,With Remote,480,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,With Remote,Digital,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
784,784,Volvo,S60 Cross Country,D4,4426500,2400,5,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,67,Diesel,1539,4637,2097,"Sedan, Crossover",4,15.6,19.6,19.6,1776,6,201,Ventilated Disc,Ventilated Disc,"MacPherson Strut, Coil Spring",Independent suspension with McPherson Struts,1619,1577,215/50R17,215/50R17,Electro-Hydraulic,All Windows,Smart Key,190PS@4000rpm,420Nm@1500-3000rpm,Digital,Digital,Analog,TRUE,4,Leather,Automatic,2774,215/50R17,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,"With Remote, Internal",380,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Automatic,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,Not Applicable,Fully automatic climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",TRUE,TRUE,TRUE,TRUE,6,"Rake, Reach",Front & rear sensors with 360 degree view,TRUE,TRUE,TRUE,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
785,785,Audi,Q5,35 Tdi Premium Plus,5021200,1968,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,64,Diesel,1608,4388,1831,SUV,5,12,17,16.9,1585,7,170,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",1571,1575,235 / 60 R18,235 / 60 R18,Electric Power,All Windows,Smart Key,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2603,235/60 R18,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,Internal,460,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,3rd/4th year( regardless of its mileage),TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,5.9,TRUE,Driver & Front Passenger,Not Applicable,3 Zone climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2185,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Drive side airbag",TRUE,TRUE,TRUE,TRUE,8,"Rake, Reach",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
786,786,Audi,Q5,35 Tdi Technology,5621200,1968,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,64,Diesel,1608,4388,1831,SUV,5,12,17,15.73,1585,7,170,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",1571,1575,235 / 60 R18,235 / 60 R18,Electric Power,All Windows,Smart Key,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,TRUE,5,Leather,Automatic,2603,235/60 R18,TRUE,TRUE,DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,Internal,460,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,3rd/4th year( regardless of its mileage),TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,5.9,TRUE,Driver & Front Passenger,Not Applicable,3 Zone climate control,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2185,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Drive side airbag",TRUE,TRUE,TRUE,TRUE,8,"Reach, Rake",Rear sensors with camera,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,TRUE,Electric Adjustment with Memory,TRUE,TRUE,Cup Holders,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
